"DATA No"                         ,"X[mm]"                           ,"N[Ncm]"                          ,"jikuban"                         
     21175, 3.528715E+02, 5.770000E+00,   46
     21176, 3.528882E+02, 5.770000E+00,   46
     21177, 3.529048E+02, 5.720000E+00,   46
     21178, 3.529215E+02, 5.670000E+00,   46
     21179, 3.529381E+02, 5.670000E+00,   46
     21180, 3.529548E+02, 5.670000E+00,   46
     21181, 3.529715E+02, 5.670000E+00,   46
     21182, 3.529881E+02, 5.720000E+00,   46
     21183, 3.530048E+02, 5.790000E+00,   46
     21184, 3.530214E+02, 5.690000E+00,   46
     21185, 3.530381E+02, 5.670000E+00,   46
     21186, 3.530547E+02, 5.770000E+00,   46
     21187, 3.530714E+02, 5.720000E+00,   46
     21188, 3.530881E+02, 5.690000E+00,   46
     21189, 3.531047E+02, 5.740000E+00,   46
     21190, 3.531214E+02, 5.740000E+00,   46
     21191, 3.531380E+02, 5.720000E+00,   46
     21192, 3.531547E+02, 5.620000E+00,   46
     21193, 3.531714E+02, 5.590000E+00,   46
     21194, 3.531880E+02, 5.670000E+00,   46
     21195, 3.532047E+02, 5.620000E+00,   46
     21196, 3.532213E+02, 5.570000E+00,   46
     21197, 3.532380E+02, 5.690000E+00,   46
     21198, 3.532546E+02, 5.720000E+00,   46
     21199, 3.532713E+02, 5.670000E+00,   46
     21200, 3.532880E+02, 5.740000E+00,   46
     21201, 3.533046E+02, 5.720000E+00,   46
     21202, 3.533213E+02, 5.670000E+00,   46
     21203, 3.533379E+02, 5.640000E+00,   46
     21204, 3.533546E+02, 5.790000E+00,   46
     21205, 3.533712E+02, 5.770000E+00,   46
     21206, 3.533879E+02, 5.690000E+00,   46
     21207, 3.534046E+02, 5.640000E+00,   46
     21208, 3.534212E+02, 5.720000E+00,   46
     21209, 3.534379E+02, 5.770000E+00,   46
     21210, 3.534545E+02, 5.840000E+00,   46
     21211, 3.534712E+02, 5.770000E+00,   46
     21212, 3.534879E+02, 5.840000E+00,   46
     21213, 3.535045E+02, 5.790000E+00,   46
     21214, 3.535211E+02, 5.740000E+00,   46
     21215, 3.535378E+02, 5.720000E+00,   46
     21216, 3.535545E+02, 5.790000E+00,   46
     21217, 3.535711E+02, 5.670000E+00,   46
     21218, 3.535878E+02, 5.620000E+00,   46
     21219, 3.536045E+02, 5.690000E+00,   46
     21220, 3.536211E+02, 5.720000E+00,   46
     21221, 3.536378E+02, 5.640000E+00,   46
     21222, 3.536544E+02, 5.640000E+00,   46
     21223, 3.536711E+02, 5.620000E+00,   46
     21224, 3.536877E+02, 5.640000E+00,   46
     21225, 3.537044E+02, 5.670000E+00,   46
     21226, 3.537210E+02, 5.740000E+00,   46
     21227, 3.537377E+02, 5.720000E+00,   46
     21228, 3.537544E+02, 5.720000E+00,   46
     21229, 3.537710E+02, 5.540000E+00,   46
     21230, 3.537877E+02, 5.620000E+00,   46
     21231, 3.538044E+02, 5.620000E+00,   46
     21232, 3.538210E+02, 5.620000E+00,   46
     21233, 3.538376E+02, 5.740000E+00,   46
     21234, 3.538543E+02, 5.570000E+00,   46
     21235, 3.538710E+02, 5.590000E+00,   46
     21236, 3.538876E+02, 5.640000E+00,   46
     21237, 3.539043E+02, 5.670000E+00,   46
     21238, 3.539209E+02, 5.720000E+00,   46
     21239, 3.539376E+02, 5.670000E+00,   46
     21240, 3.539543E+02, 5.670000E+00,   46
     21241, 3.539709E+02, 5.740000E+00,   46
     21242, 3.539876E+02, 5.740000E+00,   46
     21243, 3.540042E+02, 5.670000E+00,   46
     21244, 3.540209E+02, 5.740000E+00,   46
     21245, 3.540375E+02, 5.820000E+00,   46
     21246, 3.540542E+02, 5.770000E+00,   46
     21247, 3.540709E+02, 5.690000E+00,   46
     21248, 3.540875E+02, 5.820000E+00,   46
     21249, 3.541042E+02, 5.920000E+00,   46
     21250, 3.541208E+02, 5.870000E+00,   46
     21251, 3.541375E+02, 5.820000E+00,   46
     21252, 3.541541E+02, 5.840000E+00,   46
     21253, 3.541708E+02, 5.740000E+00,   46
     21254, 3.541875E+02, 5.720000E+00,   46
     21255, 3.542041E+02, 5.790000E+00,   46
     21256, 3.542208E+02, 5.790000E+00,   46
     21257, 3.542374E+02, 5.740000E+00,   46
     21258, 3.542541E+02, 5.740000E+00,   46
     21259, 3.542708E+02, 5.720000E+00,   46
     21260, 3.542874E+02, 5.770000E+00,   46
     21261, 3.543041E+02, 5.670000E+00,   46
     21262, 3.543207E+02, 5.640000E+00,   46
     21263, 3.543374E+02, 5.720000E+00,   46
     21264, 3.543540E+02, 5.770000E+00,   46
     21265, 3.543707E+02, 5.670000E+00,   46
     21266, 3.543874E+02, 5.720000E+00,   46
     21267, 3.544040E+02, 5.790000E+00,   46
     21268, 3.544207E+02, 5.690000E+00,   46
     21269, 3.544373E+02, 5.620000E+00,   46
     21270, 3.544540E+02, 5.690000E+00,   46
     21271, 3.544706E+02, 5.740000E+00,   46
     21272, 3.544873E+02, 5.720000E+00,   46
     21273, 3.545040E+02, 5.690000E+00,   46
     21274, 3.545206E+02, 5.670000E+00,   46
     21275, 3.545373E+02, 5.740000E+00,   46
     21276, 3.545539E+02, 5.770000E+00,   46
     21277, 3.545706E+02, 5.690000E+00,   46
     21278, 3.545872E+02, 5.870000E+00,   46
     21279, 3.546039E+02, 5.790000E+00,   46
     21280, 3.546205E+02, 5.690000E+00,   46
     21281, 3.546372E+02, 5.720000E+00,   46
     21282, 3.546539E+02, 5.790000E+00,   46
     21283, 3.546705E+02, 5.690000E+00,   46
     21284, 3.546872E+02, 5.720000E+00,   46
     21285, 3.547039E+02, 5.790000E+00,   46
     21286, 3.547205E+02, 5.790000E+00,   46
     21287, 3.547372E+02, 5.770000E+00,   46
     21288, 3.547538E+02, 5.690000E+00,   46
     21289, 3.547705E+02, 5.640000E+00,   46
     21290, 3.547871E+02, 5.720000E+00,   46
     21291, 3.548038E+02, 5.720000E+00,   46
     21292, 3.548204E+02, 5.770000E+00,   46
     21293, 3.548371E+02, 5.790000E+00,   46
     21294, 3.548538E+02, 5.840000E+00,   46
     21295, 3.548704E+02, 5.740000E+00,   46
     21296, 3.548871E+02, 5.790000E+00,   46
     21297, 3.549037E+02, 5.820000E+00,   46
     21298, 3.549204E+02, 5.740000E+00,   46
     21299, 3.549370E+02, 5.690000E+00,   46
     21300, 3.549537E+02, 5.890000E+00,   46
     21301, 3.549704E+02, 5.840000E+00,   46
     21302, 3.549870E+02, 5.740000E+00,   46
     21303, 3.550037E+02, 5.720000E+00,   46
     21304, 3.550203E+02, 5.740000E+00,   46
     21305, 3.550370E+02, 5.770000E+00,   46
     21306, 3.550536E+02, 5.770000E+00,   46
     21307, 3.550703E+02, 5.790000E+00,   46
     21308, 3.550870E+02, 5.820000E+00,   46
     21309, 3.551036E+02, 5.820000E+00,   46
     21310, 3.551203E+02, 5.740000E+00,   46
     21311, 3.551369E+02, 5.820000E+00,   46
     21312, 3.551536E+02, 5.820000E+00,   46
     21313, 3.551703E+02, 5.820000E+00,   46
     21314, 3.551869E+02, 5.840000E+00,   46
     21315, 3.552036E+02, 5.840000E+00,   46
     21316, 3.552202E+02, 5.740000E+00,   46
     21317, 3.552369E+02, 5.690000E+00,   46
     21318, 3.552535E+02, 5.790000E+00,   46
     21319, 3.552702E+02, 5.740000E+00,   46
     21320, 3.552869E+02, 5.690000E+00,   46
     21321, 3.553035E+02, 5.640000E+00,   46
     21322, 3.553202E+02, 5.720000E+00,   46
     21323, 3.553368E+02, 5.690000E+00,   46
     21324, 3.553535E+02, 5.640000E+00,   46
     21325, 3.553701E+02, 5.570000E+00,   46
     21326, 3.553868E+02, 5.670000E+00,   46
     21327, 3.554035E+02, 5.670000E+00,   46
     21328, 3.554201E+02, 5.690000E+00,   46
     21329, 3.554368E+02, 5.770000E+00,   46
     21330, 3.554534E+02, 5.720000E+00,   46
     21331, 3.554701E+02, 5.640000E+00,   46
     21332, 3.554868E+02, 5.570000E+00,   46
     21333, 3.555034E+02, 5.640000E+00,   46
     21334, 3.555201E+02, 5.670000E+00,   46
     21335, 3.555367E+02, 5.590000E+00,   46
     21336, 3.555534E+02, 5.540000E+00,   46
     21337, 3.555700E+02, 5.670000E+00,   46
     21338, 3.555867E+02, 5.720000E+00,   46
     21339, 3.556034E+02, 5.640000E+00,   46
     21340, 3.556200E+02, 5.640000E+00,   46
     21341, 3.556367E+02, 5.720000E+00,   46
     21342, 3.556533E+02, 5.770000E+00,   46
     21343, 3.556700E+02, 5.770000E+00,   46
     21344, 3.556866E+02, 5.890000E+00,   46
     21345, 3.557033E+02, 5.940000E+00,   46
     21346, 3.557199E+02, 5.820000E+00,   46
     21347, 3.557366E+02, 5.770000E+00,   46
     21348, 3.557533E+02, 5.790000E+00,   46
     21349, 3.557699E+02, 5.740000E+00,   46
     21350, 3.557866E+02, 5.720000E+00,   46
     21351, 3.558033E+02, 5.740000E+00,   46
     21352, 3.558199E+02, 5.840000E+00,   46
     21353, 3.558365E+02, 5.770000E+00,   46
     21354, 3.558532E+02, 5.770000E+00,   46
     21355, 3.558699E+02, 5.790000E+00,   46
     21356, 3.558865E+02, 5.790000E+00,   46
     21357, 3.559032E+02, 5.720000E+00,   46
     21358, 3.559198E+02, 5.770000E+00,   46
     21359, 3.559365E+02, 5.770000E+00,   46
     21360, 3.559532E+02, 5.820000E+00,   46
     21361, 3.559698E+02, 5.770000E+00,   46
     21362, 3.559865E+02, 5.670000E+00,   46
     21363, 3.560031E+02, 5.640000E+00,   46
     21364, 3.560198E+02, 5.640000E+00,   46
     21365, 3.560364E+02, 5.590000E+00,   46
     21366, 3.560531E+02, 5.640000E+00,   46
     21367, 3.560698E+02, 5.670000E+00,   46
     21368, 3.560864E+02, 5.640000E+00,   46
     21369, 3.561031E+02, 5.520000E+00,   46
     21370, 3.561197E+02, 5.540000E+00,   46
     21371, 3.561364E+02, 5.590000E+00,   46
     21372, 3.561530E+02, 5.540000E+00,   46
     21373, 3.561697E+02, 5.520000E+00,   46
     21374, 3.561864E+02, 5.640000E+00,   46
     21375, 3.562030E+02, 5.670000E+00,   46
     21376, 3.562197E+02, 5.520000E+00,   46
     21377, 3.562363E+02, 5.540000E+00,   46
     21378, 3.562530E+02, 5.640000E+00,   46
     21379, 3.562697E+02, 5.570000E+00,   46
     21380, 3.562863E+02, 5.540000E+00,   46
     21381, 3.563030E+02, 5.590000E+00,   46
     21382, 3.563196E+02, 5.620000E+00,   46
     21383, 3.563363E+02, 5.520000E+00,   46
     21384, 3.563529E+02, 5.490000E+00,   46
     21385, 3.563696E+02, 5.540000E+00,   46
     21386, 3.563863E+02, 5.520000E+00,   46
     21387, 3.564029E+02, 5.520000E+00,   46
     21388, 3.564196E+02, 5.540000E+00,   46
     21389, 3.564362E+02, 5.620000E+00,   46
     21390, 3.564529E+02, 5.690000E+00,   46
     21391, 3.564695E+02, 5.590000E+00,   46
     21392, 3.564862E+02, 5.620000E+00,   46
     21393, 3.565029E+02, 5.670000E+00,   46
     21394, 3.565195E+02, 5.620000E+00,   46
     21395, 3.565362E+02, 5.590000E+00,   46
     21396, 3.565528E+02, 5.720000E+00,   46
     21397, 3.565695E+02, 5.690000E+00,   46
     21398, 3.565862E+02, 5.570000E+00,   46
     21399, 3.566028E+02, 5.620000E+00,   46
     21400, 3.566194E+02, 5.590000E+00,   46
     21401, 3.566361E+02, 5.570000E+00,   46
     21402, 3.566528E+02, 5.640000E+00,   46
     21403, 3.566694E+02, 5.670000E+00,   46
     21404, 3.566861E+02, 5.620000E+00,   46
     21405, 3.567028E+02, 5.570000E+00,   46
     21406, 3.567194E+02, 5.490000E+00,   46
     21407, 3.567361E+02, 5.570000E+00,   46
     21408, 3.567527E+02, 5.590000E+00,   46
     21409, 3.567694E+02, 5.640000E+00,   46
     21410, 3.567860E+02, 5.620000E+00,   46
     21411, 3.568027E+02, 5.670000E+00,   46
     21412, 3.568193E+02, 5.590000E+00,   46
     21413, 3.568360E+02, 5.520000E+00,   46
     21414, 3.568527E+02, 5.590000E+00,   46
     21415, 3.568693E+02, 5.470000E+00,   46
     21416, 3.568860E+02, 5.420000E+00,   46
     21417, 3.569026E+02, 5.470000E+00,   46
     21418, 3.569193E+02, 5.520000E+00,   46
     21419, 3.569359E+02, 5.520000E+00,   46
     21420, 3.569526E+02, 5.490000E+00,   46
     21421, 3.569693E+02, 5.440000E+00,   46
     21422, 3.569859E+02, 5.520000E+00,   46
     21423, 3.570026E+02, 5.470000E+00,   46
     21424, 3.570192E+02, 5.470000E+00,   46
     21425, 3.570359E+02, 5.490000E+00,   46
     21426, 3.570526E+02, 5.590000E+00,   46
     21427, 3.570692E+02, 5.490000E+00,   46
     21428, 3.570859E+02, 5.520000E+00,   46
     21429, 3.571025E+02, 5.590000E+00,   46
     21430, 3.571192E+02, 5.490000E+00,   46
     21431, 3.571358E+02, 5.470000E+00,   46
     21432, 3.571525E+02, 5.520000E+00,   46
     21433, 3.571692E+02, 5.520000E+00,   46
     21434, 3.571858E+02, 5.490000E+00,   46
     21435, 3.572025E+02, 5.490000E+00,   46
     21436, 3.572191E+02, 5.590000E+00,   46
     21437, 3.572358E+02, 5.540000E+00,   46
     21438, 3.572524E+02, 5.420000E+00,   46
     21439, 3.572691E+02, 5.490000E+00,   46
     21440, 3.572858E+02, 5.570000E+00,   46
     21441, 3.573024E+02, 5.570000E+00,   46
     21442, 3.573191E+02, 5.540000E+00,   46
     21443, 3.573357E+02, 5.540000E+00,   46
     21444, 3.573524E+02, 5.670000E+00,   46
     21445, 3.573690E+02, 5.590000E+00,   46
     21446, 3.573857E+02, 5.590000E+00,   46
     21447, 3.574024E+02, 5.640000E+00,   46
     21448, 3.574190E+02, 5.670000E+00,   46
     21449, 3.574357E+02, 5.540000E+00,   46
     21450, 3.574523E+02, 5.520000E+00,   46
     21451, 3.574690E+02, 5.540000E+00,   46
     21452, 3.574857E+02, 5.540000E+00,   46
     21453, 3.575023E+02, 5.520000E+00,   46
     21454, 3.575190E+02, 5.570000E+00,   46
     21455, 3.575356E+02, 5.570000E+00,   46
     21456, 3.575523E+02, 5.570000E+00,   46
     21457, 3.575689E+02, 5.490000E+00,   46
     21458, 3.575856E+02, 5.470000E+00,   46
     21459, 3.576023E+02, 5.520000E+00,   46
     21460, 3.576189E+02, 5.420000E+00,   46
     21461, 3.576356E+02, 5.420000E+00,   46
     21462, 3.576522E+02, 5.520000E+00,   46
     21463, 3.576689E+02, 5.490000E+00,   46
     21464, 3.576855E+02, 5.440000E+00,   46
     21465, 3.577022E+02, 5.490000E+00,   46
     21466, 3.577188E+02, 5.470000E+00,   46
     21467, 3.577355E+02, 5.440000E+00,   46
     21468, 3.577522E+02, 5.470000E+00,   46
     21469, 3.577688E+02, 5.440000E+00,   46
     21470, 3.577855E+02, 5.490000E+00,   46
     21471, 3.578022E+02, 5.340000E+00,   46
     21472, 3.578188E+02, 5.370000E+00,   46
     21473, 3.578354E+02, 5.440000E+00,   46
     21474, 3.578521E+02, 5.440000E+00,   46
     21475, 3.578688E+02, 5.370000E+00,   46
     21476, 3.578854E+02, 5.470000E+00,   46
     21477, 3.579021E+02, 5.520000E+00,   46
     21478, 3.579187E+02, 5.490000E+00,   46
     21479, 3.579354E+02, 5.440000E+00,   46
     21480, 3.579521E+02, 5.490000E+00,   46
     21481, 3.579687E+02, 5.390000E+00,   46
     21482, 3.579854E+02, 5.390000E+00,   46
     21483, 3.580020E+02, 5.420000E+00,   46
     21484, 3.580187E+02, 5.520000E+00,   46
     21485, 3.580353E+02, 5.520000E+00,   46
     21486, 3.580520E+02, 5.490000E+00,   46
     21487, 3.580687E+02, 5.490000E+00,   46
     21488, 3.580853E+02, 5.620000E+00,   46
     21489, 3.581020E+02, 5.520000E+00,   46
     21490, 3.581186E+02, 5.520000E+00,   46
     21491, 3.581353E+02, 5.540000E+00,   46
     21492, 3.581519E+02, 5.590000E+00,   46
     21493, 3.581686E+02, 5.520000E+00,   46
     21494, 3.581853E+02, 5.520000E+00,   46
     21495, 3.582019E+02, 5.590000E+00,   46
     21496, 3.582186E+02, 5.520000E+00,   46
     21497, 3.582352E+02, 5.490000E+00,   46
     21498, 3.582519E+02, 5.570000E+00,   46
     21499, 3.582686E+02, 5.670000E+00,   46
     21500, 3.582852E+02, 5.570000E+00,   46
     21501, 3.583019E+02, 5.490000E+00,   46
     21502, 3.583185E+02, 5.490000E+00,   46
     21503, 3.583352E+02, 5.470000E+00,   46
     21504, 3.583518E+02, 5.420000E+00,   46
     21505, 3.583685E+02, 5.290000E+00,   46
     21506, 3.583852E+02, 5.420000E+00,   46
     21507, 3.584018E+02, 5.470000E+00,   46
     21508, 3.584185E+02, 5.320000E+00,   46
     21509, 3.584351E+02, 5.340000E+00,   46
     21510, 3.584518E+02, 5.470000E+00,   46
     21511, 3.584684E+02, 5.390000E+00,   46
     21512, 3.584851E+02, 5.440000E+00,   46
     21513, 3.585018E+02, 5.540000E+00,   46
     21514, 3.585184E+02, 5.590000E+00,   46
     21515, 3.585351E+02, 5.520000E+00,   46
     21516, 3.585517E+02, 5.440000E+00,   46
     21517, 3.585684E+02, 5.440000E+00,   46
     21518, 3.585851E+02, 5.440000E+00,   46
     21519, 3.586017E+02, 5.390000E+00,   46
     21520, 3.586183E+02, 5.320000E+00,   46
     21521, 3.586350E+02, 5.320000E+00,   46
     21522, 3.586517E+02, 5.340000E+00,   46
     21523, 3.586683E+02, 5.340000E+00,   46
     21524, 3.586850E+02, 5.370000E+00,   46
     21525, 3.587017E+02, 5.440000E+00,   46
     21526, 3.587183E+02, 5.420000E+00,   46
     21527, 3.587350E+02, 5.390000E+00,   46
     21528, 3.587516E+02, 5.370000E+00,   46
     21529, 3.587683E+02, 5.470000E+00,   46
     21530, 3.587849E+02, 5.540000E+00,   46
     21531, 3.588016E+02, 5.520000E+00,   46
     21532, 3.588182E+02, 5.520000E+00,   46
     21533, 3.588349E+02, 5.520000E+00,   46
     21534, 3.588516E+02, 5.540000E+00,   46
     21535, 3.588682E+02, 5.620000E+00,   46
     21536, 3.588849E+02, 5.590000E+00,   46
     21537, 3.589016E+02, 5.470000E+00,   46
     21538, 3.589182E+02, 5.470000E+00,   46
     21539, 3.589348E+02, 5.470000E+00,   46
     21540, 3.589515E+02, 5.440000E+00,   46
     21541, 3.589682E+02, 5.420000E+00,   46
     21542, 3.589848E+02, 5.440000E+00,   46
     21543, 3.590015E+02, 5.470000E+00,   46
     21544, 3.590181E+02, 5.590000E+00,   46
     21545, 3.590348E+02, 5.440000E+00,   46
     21546, 3.590515E+02, 5.540000E+00,   46
     21547, 3.590681E+02, 5.620000E+00,   46
     21548, 3.590848E+02, 5.570000E+00,   46
     21549, 3.591014E+02, 5.540000E+00,   46
     21550, 3.591181E+02, 5.520000E+00,   46
     21551, 3.591347E+02, 5.520000E+00,   46
     21552, 3.591514E+02, 5.490000E+00,   46
     21553, 3.591681E+02, 5.440000E+00,   46
     21554, 3.591847E+02, 5.440000E+00,   46
     21555, 3.592014E+02, 5.390000E+00,   46
     21556, 3.592180E+02, 5.370000E+00,   46
     21557, 3.592347E+02, 5.370000E+00,   46
     21558, 3.592513E+02, 5.390000E+00,   46
     21559, 3.592680E+02, 5.340000E+00,   46
     21560, 3.592847E+02, 5.290000E+00,   46
     21561, 3.593013E+02, 5.340000E+00,   46
     21562, 3.593180E+02, 5.320000E+00,   46
     21563, 3.593346E+02, 5.340000E+00,   46
     21564, 3.593513E+02, 5.370000E+00,   46
     21565, 3.593680E+02, 5.470000E+00,   46
     21566, 3.593846E+02, 5.470000E+00,   46
     21567, 3.594013E+02, 5.470000E+00,   46
     21568, 3.594179E+02, 5.440000E+00,   46
     21569, 3.594346E+02, 5.490000E+00,   46
     21570, 3.594512E+02, 5.420000E+00,   46
     21571, 3.594679E+02, 5.290000E+00,   46
     21572, 3.594846E+02, 5.340000E+00,   46
     21573, 3.595012E+02, 5.390000E+00,   46
     21574, 3.595179E+02, 5.340000E+00,   46
     21575, 3.595345E+02, 5.340000E+00,   46
     21576, 3.595512E+02, 5.470000E+00,   46
     21577, 3.595678E+02, 5.390000E+00,   46
     21578, 3.595845E+02, 5.340000E+00,   46
     21579, 3.596012E+02, 5.520000E+00,   46
     21580, 3.596178E+02, 5.520000E+00,   46
     21581, 3.596345E+02, 5.570000E+00,   46
     21582, 3.596511E+02, 5.590000E+00,   46
     21583, 3.596678E+02, 5.540000E+00,   46
     21584, 3.596844E+02, 5.590000E+00,   46
     21585, 3.597011E+02, 5.570000E+00,   46
     21586, 3.597177E+02, 5.520000E+00,   46
     21587, 3.597344E+02, 5.520000E+00,   46
     21588, 3.597511E+02, 5.540000E+00,   46
     21589, 3.597677E+02, 5.440000E+00,   46
     21590, 3.597844E+02, 5.520000E+00,   46
     21591, 3.598011E+02, 5.420000E+00,   46
     21592, 3.598177E+02, 5.390000E+00,   46
     21593, 3.598344E+02, 5.420000E+00,   46
     21594, 3.598510E+02, 5.520000E+00,   46
     21595, 3.598677E+02, 5.420000E+00,   46
     21596, 3.598843E+02, 5.470000E+00,   46
     21597, 3.599010E+02, 5.520000E+00,   46
     21598, 3.599176E+02, 5.490000E+00,   46
     21599, 3.599343E+02, 5.440000E+00,   46
     21600, 3.599510E+02, 5.490000E+00,   46
     21601, 3.599676E+02, 5.420000E+00,   46
     21602, 3.599843E+02, 5.470000E+00,   46
     21603, 3.600009E+02, 5.470000E+00,   46
     21604, 3.600176E+02, 5.390000E+00,   46
     21605, 3.600342E+02, 5.390000E+00,   46
     21606, 3.600509E+02, 5.420000E+00,   46
     21607, 3.600676E+02, 5.270000E+00,   46
     21608, 3.600842E+02, 5.320000E+00,   46
     21609, 3.601009E+02, 5.340000E+00,   46
     21610, 3.601175E+02, 5.290000E+00,   46
     21611, 3.601342E+02, 5.240000E+00,   46
     21612, 3.601508E+02, 5.340000E+00,   46
     21613, 3.601675E+02, 5.370000E+00,   46
     21614, 3.601842E+02, 5.420000E+00,   46
     21615, 3.602008E+02, 5.370000E+00,   46
     21616, 3.602175E+02, 5.390000E+00,   46
     21617, 3.602341E+02, 5.390000E+00,   46
     21618, 3.602508E+02, 5.370000E+00,   46
     21619, 3.602675E+02, 5.320000E+00,   46
     21620, 3.602841E+02, 5.390000E+00,   46
     21621, 3.603008E+02, 5.370000E+00,   46
     21622, 3.603174E+02, 5.320000E+00,   46
     21623, 3.603341E+02, 5.340000E+00,   46
     21624, 3.603507E+02, 5.390000E+00,   46
     21625, 3.603674E+02, 5.270000E+00,   46
     21626, 3.603841E+02, 5.270000E+00,   46
     21627, 3.604007E+02, 5.340000E+00,   46
     21628, 3.604174E+02, 5.390000E+00,   46
     21629, 3.604340E+02, 5.390000E+00,   46
     21630, 3.604507E+02, 5.440000E+00,   46
     21631, 3.604673E+02, 5.420000E+00,   46
     21632, 3.604840E+02, 5.520000E+00,   46
     21633, 3.605007E+02, 5.520000E+00,   46
     21634, 3.605173E+02, 5.520000E+00,   46
     21635, 3.605340E+02, 5.540000E+00,   46
     21636, 3.605506E+02, 5.490000E+00,   46
     21637, 3.605673E+02, 5.370000E+00,   46
     21638, 3.605840E+02, 5.420000E+00,   46
     21639, 3.606006E+02, 5.520000E+00,   46
     21640, 3.606172E+02, 5.370000E+00,   46
     21641, 3.606339E+02, 5.340000E+00,   46
     21642, 3.606506E+02, 5.370000E+00,   46
     21643, 3.606672E+02, 5.390000E+00,   46
     21644, 3.606839E+02, 5.320000E+00,   46
     21645, 3.607006E+02, 5.340000E+00,   46
     21646, 3.607172E+02, 5.390000E+00,   46
     21647, 3.607339E+02, 5.370000E+00,   46
     21648, 3.607505E+02, 5.390000E+00,   46
     21649, 3.607672E+02, 5.420000E+00,   46
     21650, 3.607838E+02, 5.370000E+00,   46
     21651, 3.608005E+02, 5.420000E+00,   46
     21652, 3.608171E+02, 5.390000E+00,   46
     21653, 3.608338E+02, 5.470000E+00,   46
     21654, 3.608505E+02, 5.490000E+00,   46
     21655, 3.608671E+02, 5.390000E+00,   46
     21656, 3.608838E+02, 5.340000E+00,   46
     21657, 3.609005E+02, 5.240000E+00,   46
     21658, 3.609171E+02, 5.190000E+00,   46
     21659, 3.609337E+02, 5.190000E+00,   46
     21660, 3.609504E+02, 5.240000E+00,   46
     21661, 3.609671E+02, 5.170000E+00,   46
     21662, 3.609837E+02, 5.220000E+00,   46
     21663, 3.610004E+02, 5.290000E+00,   46
     21664, 3.610170E+02, 5.270000E+00,   46
     21665, 3.610337E+02, 5.240000E+00,   46
     21666, 3.610504E+02, 5.290000E+00,   46
     21667, 3.610670E+02, 5.320000E+00,   46
     21668, 3.610837E+02, 5.270000E+00,   46
     21669, 3.611003E+02, 5.290000E+00,   46
     21670, 3.611170E+02, 5.290000E+00,   46
     21671, 3.611336E+02, 5.320000E+00,   46
     21672, 3.611503E+02, 5.370000E+00,   46
     21673, 3.611670E+02, 5.220000E+00,   46
     21674, 3.611836E+02, 5.240000E+00,   46
     21675, 3.612003E+02, 5.270000E+00,   46
     21676, 3.612169E+02, 5.240000E+00,   46
     21677, 3.612336E+02, 5.190000E+00,   46
     21678, 3.612502E+02, 5.170000E+00,   46
     21679, 3.612669E+02, 5.220000E+00,   46
     21680, 3.612836E+02, 5.240000E+00,   46
     21681, 3.613002E+02, 5.240000E+00,   46
     21682, 3.613169E+02, 5.270000E+00,   46
     21683, 3.613335E+02, 5.370000E+00,   46
     21684, 3.613502E+02, 5.420000E+00,   46
     21685, 3.613669E+02, 5.370000E+00,   46
     21686, 3.613835E+02, 5.340000E+00,   46
     21687, 3.614002E+02, 5.370000E+00,   46
     21688, 3.614168E+02, 5.290000E+00,   46
     21689, 3.614335E+02, 5.270000E+00,   46
     21690, 3.614501E+02, 5.290000E+00,   46
     21691, 3.614668E+02, 5.220000E+00,   46
     21692, 3.614835E+02, 5.190000E+00,   46
     21693, 3.615001E+02, 5.220000E+00,   46
     21694, 3.615168E+02, 5.170000E+00,   46
     21695, 3.615334E+02, 5.190000E+00,   46
     21696, 3.615501E+02, 5.220000E+00,   46
     21697, 3.615667E+02, 5.190000E+00,   46
     21698, 3.615834E+02, 5.270000E+00,   46
     21699, 3.616001E+02, 5.340000E+00,   46
     21700, 3.616167E+02, 5.290000E+00,   46
     21701, 3.616334E+02, 5.270000E+00,   46
     21702, 3.616500E+02, 5.370000E+00,   46
     21703, 3.616667E+02, 5.290000E+00,   46
     21704, 3.616833E+02, 5.290000E+00,   46
     21705, 3.617000E+02, 5.340000E+00,   46
     21706, 3.617166E+02, 5.240000E+00,   46
     21707, 3.617333E+02, 5.170000E+00,   46
     21708, 3.617500E+02, 5.270000E+00,   46
     21709, 3.617666E+02, 5.140000E+00,   46
     21710, 3.617833E+02, 5.120000E+00,   46
     21711, 3.618000E+02, 5.140000E+00,   46
     21712, 3.618166E+02, 5.070000E+00,   46
     21713, 3.618333E+02, 5.140000E+00,   46
     21714, 3.618499E+02, 5.120000E+00,   46
     21715, 3.618666E+02, 5.070000E+00,   46
     21716, 3.618832E+02, 5.090000E+00,   46
     21717, 3.618999E+02, 5.140000E+00,   46
     21718, 3.619165E+02, 5.120000E+00,   46
     21719, 3.619332E+02, 5.220000E+00,   46
     21720, 3.619499E+02, 5.270000E+00,   46
     21721, 3.619665E+02, 5.290000E+00,   46
     21722, 3.619832E+02, 5.290000E+00,   46
     21723, 3.619998E+02, 5.340000E+00,   46
     21724, 3.620165E+02, 5.220000E+00,   46
     21725, 3.620331E+02, 5.190000E+00,   46
     21726, 3.620498E+02, 5.170000E+00,   46
     21727, 3.620665E+02, 5.090000E+00,   46
     21728, 3.620831E+02, 5.170000E+00,   46
     21729, 3.620998E+02, 5.240000E+00,   46
     21730, 3.621164E+02, 5.090000E+00,   46
     21731, 3.621331E+02, 5.120000E+00,   46
     21732, 3.621497E+02, 5.240000E+00,   46
