"DATA No"                         ,"X[mm]"                           ,"N[Ncm]"                          ,"jikuban"                         
     19584, 3.263694E+02, 4.420000E+00,    0
     19585, 3.263861E+02, 4.490000E+00,    0
     19586, 3.264027E+02, 4.570000E+00,    0
     19587, 3.264194E+02, 4.440000E+00,    0
     19588, 3.264360E+02, 4.320000E+00,    0
     19589, 3.264527E+02, 4.440000E+00,    0
     19590, 3.264694E+02, 4.290000E+00,    0
     19591, 3.264860E+02, 4.270000E+00,    0
     19592, 3.265027E+02, 4.370000E+00,    0
     19593, 3.265193E+02, 4.370000E+00,    0
     19594, 3.265360E+02, 4.290000E+00,    0
     19595, 3.265526E+02, 4.370000E+00,    0
     19596, 3.265693E+02, 4.340000E+00,    0
     19597, 3.265860E+02, 4.370000E+00,    0
     19598, 3.266026E+02, 4.420000E+00,    0
     19599, 3.266193E+02, 4.420000E+00,    0
     19600, 3.266359E+02, 4.440000E+00,    0
     19601, 3.266526E+02, 4.420000E+00,    0
     19602, 3.266693E+02, 4.420000E+00,    0
     19603, 3.266859E+02, 4.320000E+00,    0
     19604, 3.267026E+02, 4.420000E+00,    0
     19605, 3.267192E+02, 4.320000E+00,    0
     19606, 3.267359E+02, 4.220000E+00,    0
     19607, 3.267525E+02, 4.290000E+00,    0
     19608, 3.267692E+02, 4.320000E+00,    0
     19609, 3.267859E+02, 4.220000E+00,    0
     19610, 3.268025E+02, 4.220000E+00,    0
     19611, 3.268192E+02, 4.240000E+00,    0
     19612, 3.268358E+02, 4.220000E+00,    0
     19613, 3.268525E+02, 4.320000E+00,    0
     19614, 3.268691E+02, 4.390000E+00,    0
     19615, 3.268858E+02, 4.490000E+00,    0
     19616, 3.269025E+02, 4.670000E+00,    0
     19617, 3.269191E+02, 4.570000E+00,    0
     19618, 3.269358E+02, 4.440000E+00,    0
     19619, 3.269524E+02, 4.590000E+00,    0
     19620, 3.269691E+02, 4.490000E+00,    0
     19621, 3.269857E+02, 4.390000E+00,    0
     19622, 3.270024E+02, 4.420000E+00,    0
     19623, 3.270191E+02, 4.420000E+00,    0
     19624, 3.270357E+02, 4.390000E+00,    0
     19625, 3.270524E+02, 4.420000E+00,    0
     19626, 3.270690E+02, 4.420000E+00,    0
     19627, 3.270857E+02, 4.270000E+00,    0
     19628, 3.271024E+02, 4.320000E+00,    0
     19629, 3.271190E+02, 4.320000E+00,    0
     19630, 3.271357E+02, 4.340000E+00,    0
     19631, 3.271523E+02, 4.370000E+00,    0
     19632, 3.271690E+02, 4.420000E+00,    0
     19633, 3.271856E+02, 4.420000E+00,    0
     19634, 3.272023E+02, 4.540000E+00,    0
     19635, 3.272190E+02, 4.490000E+00,    0
     19636, 3.272356E+02, 4.420000E+00,    0
     19637, 3.272523E+02, 4.420000E+00,    0
     19638, 3.272689E+02, 4.370000E+00,    0
     19639, 3.272856E+02, 4.320000E+00,    0
     19640, 3.273022E+02, 4.340000E+00,    0
     19641, 3.273189E+02, 4.370000E+00,    0
     19642, 3.273355E+02, 4.240000E+00,    0
     19643, 3.273522E+02, 4.240000E+00,    0
     19644, 3.273689E+02, 4.290000E+00,    0
     19645, 3.273855E+02, 4.240000E+00,    0
     19646, 3.274022E+02, 4.320000E+00,    0
     19647, 3.274189E+02, 4.320000E+00,    0
     19648, 3.274355E+02, 4.340000E+00,    0
     19649, 3.274521E+02, 4.390000E+00,    0
     19650, 3.274688E+02, 4.420000E+00,    0
     19651, 3.274855E+02, 4.290000E+00,    0
     19652, 3.275021E+02, 4.470000E+00,    0
     19653, 3.275188E+02, 4.340000E+00,    0
     19654, 3.275354E+02, 4.340000E+00,    0
     19655, 3.275521E+02, 4.340000E+00,    0
     19656, 3.275688E+02, 4.340000E+00,    0
     19657, 3.275854E+02, 4.240000E+00,    0
     19658, 3.276021E+02, 4.290000E+00,    0
     19659, 3.276187E+02, 4.370000E+00,    0
     19660, 3.276354E+02, 4.420000E+00,    0
     19661, 3.276520E+02, 4.440000E+00,    0
     19662, 3.276687E+02, 4.320000E+00,    0
     19663, 3.276854E+02, 4.390000E+00,    0
     19664, 3.277020E+02, 4.470000E+00,    0
     19665, 3.277187E+02, 4.470000E+00,    0
     19666, 3.277353E+02, 4.440000E+00,    0
     19667, 3.277520E+02, 4.490000E+00,    0
     19668, 3.277686E+02, 4.420000E+00,    0
     19669, 3.277853E+02, 4.440000E+00,    0
     19670, 3.278020E+02, 4.570000E+00,    0
     19671, 3.278186E+02, 4.420000E+00,    0
     19672, 3.278353E+02, 4.320000E+00,    0
     19673, 3.278519E+02, 4.320000E+00,    0
     19674, 3.278686E+02, 4.340000E+00,    0
     19675, 3.278853E+02, 4.290000E+00,    0
     19676, 3.279019E+02, 4.320000E+00,    0
     19677, 3.279186E+02, 4.140000E+00,    0
     19678, 3.279352E+02, 4.220000E+00,    0
     19679, 3.279519E+02, 4.270000E+00,    0
     19680, 3.279685E+02, 4.370000E+00,    0
     19681, 3.279852E+02, 4.290000E+00,    0
     19682, 3.280019E+02, 4.370000E+00,    0
     19683, 3.280185E+02, 4.340000E+00,    0
     19684, 3.280352E+02, 4.290000E+00,    0
     19685, 3.280518E+02, 4.370000E+00,    0
     19686, 3.280685E+02, 4.370000E+00,    0
     19687, 3.280851E+02, 4.320000E+00,    0
     19688, 3.281018E+02, 4.370000E+00,    0
     19689, 3.281185E+02, 4.340000E+00,    0
     19690, 3.281351E+02, 4.240000E+00,    0
     19691, 3.281518E+02, 4.270000E+00,    0
     19692, 3.281684E+02, 4.220000E+00,    0
     19693, 3.281851E+02, 4.140000E+00,    0
     19694, 3.282018E+02, 4.240000E+00,    0
     19695, 3.282184E+02, 4.170000E+00,    0
     19696, 3.282350E+02, 4.220000E+00,    0
     19697, 3.282517E+02, 4.320000E+00,    0
     19698, 3.282684E+02, 4.270000E+00,    0
     19699, 3.282850E+02, 4.190000E+00,    0
     19700, 3.283017E+02, 4.390000E+00,    0
     19701, 3.283184E+02, 4.320000E+00,    0
     19702, 3.283350E+02, 4.340000E+00,    0
     19703, 3.283517E+02, 4.420000E+00,    0
     19704, 3.283683E+02, 4.340000E+00,    0
     19705, 3.283850E+02, 4.220000E+00,    0
     19706, 3.284016E+02, 4.340000E+00,    0
     19707, 3.284183E+02, 4.470000E+00,    0
     19708, 3.284349E+02, 4.270000E+00,    0
     19709, 3.284516E+02, 4.340000E+00,    0
     19710, 3.284683E+02, 4.290000E+00,    0
     19711, 3.284849E+02, 4.270000E+00,    0
     19712, 3.285016E+02, 4.240000E+00,    0
     19713, 3.285182E+02, 4.320000E+00,    0
     19714, 3.285349E+02, 4.320000E+00,    0
     19715, 3.285515E+02, 4.390000E+00,    0
     19716, 3.285682E+02, 4.320000E+00,    0
     19717, 3.285849E+02, 4.240000E+00,    0
     19718, 3.286015E+02, 4.390000E+00,    0
     19719, 3.286182E+02, 4.420000E+00,    0
     19720, 3.286348E+02, 4.320000E+00,    0
     19721, 3.286515E+02, 4.340000E+00,    0
     19722, 3.286682E+02, 4.420000E+00,    0
     19723, 3.286848E+02, 4.220000E+00,    0
     19724, 3.287015E+02, 4.290000E+00,    0
     19725, 3.287181E+02, 4.370000E+00,    0
     19726, 3.287348E+02, 4.270000E+00,    0
     19727, 3.287514E+02, 4.270000E+00,    0
     19728, 3.287681E+02, 4.220000E+00,    0
     19729, 3.287848E+02, 4.220000E+00,    0
     19730, 3.288014E+02, 4.340000E+00,    0
     19731, 3.288181E+02, 4.290000E+00,    0
     19732, 3.288347E+02, 4.240000E+00,    0
     19733, 3.288514E+02, 4.340000E+00,    0
     19734, 3.288680E+02, 4.320000E+00,    0
     19735, 3.288847E+02, 4.320000E+00,    0
     19736, 3.289014E+02, 4.320000E+00,    0
     19737, 3.289180E+02, 4.390000E+00,    0
     19738, 3.289347E+02, 4.240000E+00,    0
     19739, 3.289513E+02, 4.270000E+00,    0
     19740, 3.289680E+02, 4.320000E+00,    0
     19741, 3.289846E+02, 4.190000E+00,    0
     19742, 3.290013E+02, 4.240000E+00,    0
     19743, 3.290180E+02, 4.120000E+00,    0
     19744, 3.290346E+02, 4.170000E+00,    0
     19745, 3.290513E+02, 4.190000E+00,    0
     19746, 3.290679E+02, 4.170000E+00,    0
     19747, 3.290846E+02, 4.090000E+00,    0
     19748, 3.291013E+02, 4.190000E+00,    0
     19749, 3.291179E+02, 4.240000E+00,    0
     19750, 3.291346E+02, 4.190000E+00,    0
     19751, 3.291512E+02, 4.240000E+00,    0
     19752, 3.291679E+02, 4.290000E+00,    0
     19753, 3.291845E+02, 4.220000E+00,    0
     19754, 3.292012E+02, 4.370000E+00,    0
     19755, 3.292179E+02, 4.390000E+00,    0
     19756, 3.292345E+02, 4.290000E+00,    0
     19757, 3.292512E+02, 4.370000E+00,    0
     19758, 3.292678E+02, 4.320000E+00,    0
     19759, 3.292845E+02, 4.270000E+00,    0
     19760, 3.293011E+02, 4.340000E+00,    0
     19761, 3.293178E+02, 4.340000E+00,    0
     19762, 3.293344E+02, 4.270000E+00,    0
     19763, 3.293511E+02, 4.320000E+00,    0
     19764, 3.293678E+02, 4.290000E+00,    0
     19765, 3.293844E+02, 4.240000E+00,    0
     19766, 3.294011E+02, 4.340000E+00,    0
     19767, 3.294178E+02, 4.270000E+00,    0
     19768, 3.294344E+02, 4.240000E+00,    0
     19769, 3.294510E+02, 4.340000E+00,    0
     19770, 3.294677E+02, 4.470000E+00,    0
     19771, 3.294844E+02, 4.390000E+00,    0
     19772, 3.295010E+02, 4.420000E+00,    0
     19773, 3.295177E+02, 4.320000E+00,    0
     19774, 3.295343E+02, 4.290000E+00,    0
     19775, 3.295510E+02, 4.320000E+00,    0
     19776, 3.295677E+02, 4.290000E+00,    0
     19777, 3.295843E+02, 4.240000E+00,    0
     19778, 3.296010E+02, 4.190000E+00,    0
     19779, 3.296176E+02, 4.190000E+00,    0
     19780, 3.296343E+02, 4.140000E+00,    0
     19781, 3.296509E+02, 4.270000E+00,    0
     19782, 3.296676E+02, 4.270000E+00,    0
     19783, 3.296843E+02, 4.190000E+00,    0
     19784, 3.297009E+02, 4.270000E+00,    0
     19785, 3.297176E+02, 4.240000E+00,    0
     19786, 3.297342E+02, 4.240000E+00,    0
     19787, 3.297509E+02, 4.340000E+00,    0
     19788, 3.297675E+02, 4.490000E+00,    0
     19789, 3.297842E+02, 4.290000E+00,    0
     19790, 3.298009E+02, 4.240000E+00,    0
     19791, 3.298175E+02, 4.270000E+00,    0
     19792, 3.298342E+02, 4.290000E+00,    0
     19793, 3.298508E+02, 4.240000E+00,    0
     19794, 3.298675E+02, 4.240000E+00,    0
     19795, 3.298842E+02, 4.120000E+00,    0
     19796, 3.299008E+02, 4.240000E+00,    0
     19797, 3.299175E+02, 4.270000E+00,    0
     19798, 3.299341E+02, 4.170000E+00,    0
     19799, 3.299508E+02, 4.190000E+00,    0
     19800, 3.299674E+02, 4.270000E+00,    0
     19801, 3.299841E+02, 4.290000E+00,    0
     19802, 3.300008E+02, 4.340000E+00,    0
     19803, 3.300174E+02, 4.440000E+00,    0
     19804, 3.300341E+02, 4.370000E+00,    0
     19805, 3.300507E+02, 4.390000E+00,    0
     19806, 3.300674E+02, 4.370000E+00,    0
     19807, 3.300840E+02, 4.390000E+00,    0
     19808, 3.301007E+02, 4.420000E+00,    0
     19809, 3.301174E+02, 4.420000E+00,    0
     19810, 3.301340E+02, 4.370000E+00,    0
     19811, 3.301507E+02, 4.320000E+00,    0
     19812, 3.301673E+02, 4.340000E+00,    0
     19813, 3.301840E+02, 4.270000E+00,    0
     19814, 3.302007E+02, 4.370000E+00,    0
     19815, 3.302173E+02, 4.340000E+00,    0
     19816, 3.302339E+02, 4.370000E+00,    0
     19817, 3.302506E+02, 4.370000E+00,    0
     19818, 3.302673E+02, 4.340000E+00,    0
     19819, 3.302839E+02, 4.240000E+00,    0
     19820, 3.303006E+02, 4.390000E+00,    0
     19821, 3.303173E+02, 4.420000E+00,    0
     19822, 3.303339E+02, 4.340000E+00,    0
     19823, 3.303506E+02, 4.420000E+00,    0
     19824, 3.303672E+02, 4.420000E+00,    0
     19825, 3.303839E+02, 4.340000E+00,    0
     19826, 3.304005E+02, 4.390000E+00,    0
     19827, 3.304172E+02, 4.370000E+00,    0
     19828, 3.304338E+02, 4.240000E+00,    0
     19829, 3.304505E+02, 4.290000E+00,    0
     19830, 3.304672E+02, 4.270000E+00,    0
     19831, 3.304838E+02, 4.220000E+00,    0
     19832, 3.305005E+02, 4.290000E+00,    0
     19833, 3.305172E+02, 4.320000E+00,    0
     19834, 3.305338E+02, 4.240000E+00,    0
     19835, 3.305504E+02, 4.190000E+00,    0
     19836, 3.305671E+02, 4.240000E+00,    0
     19837, 3.305838E+02, 4.190000E+00,    0
     19838, 3.306004E+02, 4.270000E+00,    0
     19839, 3.306171E+02, 4.340000E+00,    0
     19840, 3.306337E+02, 4.340000E+00,    0
     19841, 3.306504E+02, 4.320000E+00,    0
     19842, 3.306671E+02, 4.320000E+00,    0
     19843, 3.306837E+02, 4.320000E+00,    0
     19844, 3.307004E+02, 4.390000E+00,    0
     19845, 3.307170E+02, 4.390000E+00,    0
     19846, 3.307337E+02, 4.370000E+00,    0
     19847, 3.307503E+02, 4.490000E+00,    0
     19848, 3.307670E+02, 4.490000E+00,    0
     19849, 3.307837E+02, 4.390000E+00,    0
     19850, 3.308003E+02, 4.420000E+00,    0
     19851, 3.308170E+02, 4.470000E+00,    0
     19852, 3.308336E+02, 4.320000E+00,    0
     19853, 3.308503E+02, 4.390000E+00,    0
     19854, 3.308669E+02, 4.390000E+00,    0
     19855, 3.308836E+02, 4.390000E+00,    0
     19856, 3.309003E+02, 4.440000E+00,    0
     19857, 3.309169E+02, 4.390000E+00,    0
     19858, 3.309336E+02, 4.420000E+00,    0
     19859, 3.309502E+02, 4.420000E+00,    0
     19860, 3.309669E+02, 4.440000E+00,    0
     19861, 3.309836E+02, 4.320000E+00,    0
     19862, 3.310002E+02, 4.420000E+00,    0
     19863, 3.310169E+02, 4.420000E+00,    0
     19864, 3.310335E+02, 4.320000E+00,    0
     19865, 3.310502E+02, 4.390000E+00,    0
     19866, 3.310668E+02, 4.420000E+00,    0
     19867, 3.310835E+02, 4.320000E+00,    0
     19868, 3.311002E+02, 4.320000E+00,    0
     19869, 3.311168E+02, 4.340000E+00,    0
     19870, 3.311335E+02, 4.290000E+00,    0
     19871, 3.311501E+02, 4.340000E+00,    0
     19872, 3.311668E+02, 4.340000E+00,    0
     19873, 3.311834E+02, 4.340000E+00,    0
     19874, 3.312001E+02, 4.440000E+00,    0
     19875, 3.312168E+02, 4.390000E+00,    0
     19876, 3.312334E+02, 4.370000E+00,    0
     19877, 3.312501E+02, 4.390000E+00,    0
     19878, 3.312667E+02, 4.390000E+00,    0
     19879, 3.312834E+02, 4.320000E+00,    0
     19880, 3.313000E+02, 4.390000E+00,    0
     19881, 3.313167E+02, 4.320000E+00,    0
     19882, 3.313333E+02, 4.240000E+00,    0
     19883, 3.313500E+02, 4.290000E+00,    0
     19884, 3.313667E+02, 4.340000E+00,    0
     19885, 3.313833E+02, 4.240000E+00,    0
     19886, 3.314000E+02, 4.290000E+00,    0
     19887, 3.314167E+02, 4.290000E+00,    0
     19888, 3.314333E+02, 4.340000E+00,    0
     19889, 3.314500E+02, 4.320000E+00,    0
     19890, 3.314666E+02, 4.370000E+00,    0
     19891, 3.314833E+02, 4.420000E+00,    0
     19892, 3.314999E+02, 4.440000E+00,    0
     19893, 3.315166E+02, 4.440000E+00,    0
     19894, 3.315332E+02, 4.390000E+00,    0
     19895, 3.315499E+02, 4.520000E+00,    0
     19896, 3.315666E+02, 4.470000E+00,    0
     19897, 3.315832E+02, 4.340000E+00,    0
     19898, 3.315999E+02, 4.470000E+00,    0
     19899, 3.316165E+02, 4.520000E+00,    0
     19900, 3.316332E+02, 4.370000E+00,    0
     19901, 3.316498E+02, 4.370000E+00,    0
     19902, 3.316665E+02, 4.420000E+00,    0
     19903, 3.316832E+02, 4.340000E+00,    0
     19904, 3.316998E+02, 4.390000E+00,    0
     19905, 3.317165E+02, 4.440000E+00,    0
     19906, 3.317331E+02, 4.440000E+00,    0
     19907, 3.317498E+02, 4.470000E+00,    0
     19908, 3.317664E+02, 4.340000E+00,    0
     19909, 3.317831E+02, 4.370000E+00,    0
     19910, 3.317998E+02, 4.520000E+00,    0
     19911, 3.318164E+02, 4.440000E+00,    0
     19912, 3.318331E+02, 4.420000E+00,    0
     19913, 3.318497E+02, 4.420000E+00,    0
     19914, 3.318664E+02, 4.440000E+00,    0
     19915, 3.318831E+02, 4.340000E+00,    0
     19916, 3.318997E+02, 4.390000E+00,    0
     19917, 3.319164E+02, 4.440000E+00,    0
     19918, 3.319330E+02, 4.370000E+00,    0
     19919, 3.319497E+02, 4.370000E+00,    0
     19920, 3.319663E+02, 4.390000E+00,    0
     19921, 3.319830E+02, 4.390000E+00,    0
     19922, 3.319997E+02, 4.440000E+00,    0
     19923, 3.320163E+02, 4.440000E+00,    0
     19924, 3.320330E+02, 4.440000E+00,    0
     19925, 3.320496E+02, 4.490000E+00,    0
     19926, 3.320663E+02, 4.370000E+00,    0
     19927, 3.320829E+02, 4.290000E+00,    0
     19928, 3.320996E+02, 4.340000E+00,    0
     19929, 3.321163E+02, 4.370000E+00,    0
     19930, 3.321329E+02, 4.290000E+00,    0
     19931, 3.321496E+02, 4.340000E+00,    0
     19932, 3.321662E+02, 4.370000E+00,    0
     19933, 3.321829E+02, 4.290000E+00,    0
     19934, 3.321996E+02, 4.370000E+00,    0
     19935, 3.322162E+02, 4.320000E+00,    0
     19936, 3.322328E+02, 4.270000E+00,    0
     19937, 3.322495E+02, 4.340000E+00,    0
     19938, 3.322662E+02, 4.340000E+00,    0
     19939, 3.322828E+02, 4.370000E+00,    0
     19940, 3.322995E+02, 4.370000E+00,    0
     19941, 3.323162E+02, 4.370000E+00,    0
     19942, 3.323328E+02, 4.320000E+00,    0
     19943, 3.323495E+02, 4.420000E+00,    0
     19944, 3.323661E+02, 4.420000E+00,    0
     19945, 3.323828E+02, 4.340000E+00,    0
     19946, 3.323994E+02, 4.490000E+00,    0
     19947, 3.324161E+02, 4.440000E+00,    0
     19948, 3.324327E+02, 4.390000E+00,    0
     19949, 3.324494E+02, 4.420000E+00,    0
     19950, 3.324661E+02, 4.420000E+00,    0
     19951, 3.324827E+02, 4.420000E+00,    0
     19952, 3.324994E+02, 4.370000E+00,    0
     19953, 3.325161E+02, 4.370000E+00,    0
     19954, 3.325327E+02, 4.370000E+00,    0
     19955, 3.325493E+02, 4.440000E+00,    0
     19956, 3.325660E+02, 4.490000E+00,    0
     19957, 3.325827E+02, 4.370000E+00,    0
     19958, 3.325993E+02, 4.490000E+00,    0
     19959, 3.326160E+02, 4.440000E+00,    0
     19960, 3.326326E+02, 4.370000E+00,    0
     19961, 3.326493E+02, 4.420000E+00,    0
     19962, 3.326660E+02, 4.440000E+00,    0
     19963, 3.326826E+02, 4.370000E+00,    0
     19964, 3.326993E+02, 4.420000E+00,    0
     19965, 3.327159E+02, 4.440000E+00,    0
     19966, 3.327326E+02, 4.390000E+00,    0
     19967, 3.327492E+02, 4.370000E+00,    0
     19968, 3.327659E+02, 4.370000E+00,    0
     19969, 3.327826E+02, 4.390000E+00,    0
     19970, 3.327992E+02, 4.420000E+00,    0
     19971, 3.328159E+02, 4.340000E+00,    0
     19972, 3.328325E+02, 4.270000E+00,    0
     19973, 3.328492E+02, 4.340000E+00,    0
     19974, 3.328658E+02, 4.320000E+00,    0
     19975, 3.328825E+02, 4.290000E+00,    0
     19976, 3.328992E+02, 4.420000E+00,    0
     19977, 3.329158E+02, 4.340000E+00,    0
     19978, 3.329325E+02, 4.340000E+00,    0
     19979, 3.329491E+02, 4.370000E+00,    0
     19980, 3.329658E+02, 4.370000E+00,    0
     19981, 3.329825E+02, 4.320000E+00,    0
     19982, 3.329991E+02, 4.290000E+00,    0
     19983, 3.330158E+02, 4.340000E+00,    0
     19984, 3.330324E+02, 4.340000E+00,    0
     19985, 3.330491E+02, 4.390000E+00,    0
     19986, 3.330657E+02, 4.370000E+00,    0
     19987, 3.330824E+02, 4.320000E+00,    0
     19988, 3.330991E+02, 4.290000E+00,    0
     19989, 3.331157E+02, 4.290000E+00,    0
     19990, 3.331324E+02, 4.320000E+00,    0
     19991, 3.331490E+02, 4.520000E+00,    0
     19992, 3.331657E+02, 4.420000E+00,    0
     19993, 3.331823E+02, 4.320000E+00,    0
     19994, 3.331990E+02, 4.370000E+00,    0
     19995, 3.332157E+02, 4.520000E+00,    0
     19996, 3.332323E+02, 4.420000E+00,    0
     19997, 3.332490E+02, 4.440000E+00,    0
     19998, 3.332656E+02, 4.470000E+00,    0
     19999, 3.332823E+02, 4.370000E+00,    0
     20000, 3.332990E+02, 4.390000E+00,    0
     20001, 3.333156E+02, 4.390000E+00,    0
     20002, 3.333322E+02, 4.370000E+00,    0
     20003, 3.333489E+02, 4.370000E+00,    0
     20004, 3.333656E+02, 4.320000E+00,    0
     20005, 3.333822E+02, 4.320000E+00,    0
     20006, 3.333989E+02, 4.420000E+00,    0
     20007, 3.334156E+02, 4.370000E+00,    0
     20008, 3.334322E+02, 4.240000E+00,    0
     20009, 3.334489E+02, 4.340000E+00,    0
     20010, 3.334655E+02, 4.420000E+00,    0
     20011, 3.334822E+02, 4.340000E+00,    0
     20012, 3.334988E+02, 4.320000E+00,    0
     20013, 3.335155E+02, 4.370000E+00,    0
     20014, 3.335321E+02, 4.320000E+00,    0
     20015, 3.335488E+02, 4.420000E+00,    0
     20016, 3.335655E+02, 4.340000E+00,    0
     20017, 3.335821E+02, 4.240000E+00,    0
     20018, 3.335988E+02, 4.320000E+00,    0
     20019, 3.336154E+02, 4.320000E+00,    0
     20020, 3.336321E+02, 4.320000E+00,    0
     20021, 3.336487E+02, 4.320000E+00,    0
     20022, 3.336654E+02, 4.320000E+00,    0
     20023, 3.336821E+02, 4.170000E+00,    0
     20024, 3.336987E+02, 4.270000E+00,    0
     20025, 3.337154E+02, 4.370000E+00,    0
     20026, 3.337320E+02, 4.270000E+00,    0
     20027, 3.337487E+02, 4.290000E+00,    0
     20028, 3.337654E+02, 4.370000E+00,    0
     20029, 3.337820E+02, 4.240000E+00,    0
     20030, 3.337987E+02, 4.340000E+00,    0
     20031, 3.338153E+02, 4.390000E+00,    0
     20032, 3.338320E+02, 4.340000E+00,    0
     20033, 3.338486E+02, 4.320000E+00,    0
     20034, 3.338653E+02, 4.290000E+00,    0
     20035, 3.338820E+02, 4.290000E+00,    0
     20036, 3.338986E+02, 4.340000E+00,    0
     20037, 3.339153E+02, 4.340000E+00,    0
     20038, 3.339319E+02, 4.240000E+00,    0
     20039, 3.339486E+02, 4.270000E+00,    0
     20040, 3.339652E+02, 4.340000E+00,    0
     20041, 3.339819E+02, 4.340000E+00,    0
     20042, 3.339986E+02, 4.520000E+00,    0
     20043, 3.340152E+02, 4.470000E+00,    0
     20044, 3.340319E+02, 4.390000E+00,    0
     20045, 3.340485E+02, 4.440000E+00,    0
     20046, 3.340652E+02, 4.470000E+00,    0
     20047, 3.340818E+02, 4.370000E+00,    0
     20048, 3.340985E+02, 4.440000E+00,    0
     20049, 3.341152E+02, 4.470000E+00,    0
     20050, 3.341318E+02, 4.370000E+00,    0
     20051, 3.341485E+02, 4.390000E+00,    0
     20052, 3.341651E+02, 4.440000E+00,    0
     20053, 3.341818E+02, 4.390000E+00,    0
     20054, 3.341985E+02, 4.420000E+00,    0
     20055, 3.342151E+02, 4.340000E+00,    0
     20056, 3.342318E+02, 4.290000E+00,    0
     20057, 3.342484E+02, 4.370000E+00,    0
     20058, 3.342651E+02, 4.390000E+00,    0
     20059, 3.342817E+02, 4.240000E+00,    0
     20060, 3.342984E+02, 4.340000E+00,    0
     20061, 3.343151E+02, 4.390000E+00,    0
     20062, 3.343317E+02, 4.320000E+00,    0
     20063, 3.343484E+02, 4.290000E+00,    0
     20064, 3.343650E+02, 4.440000E+00,    0
     20065, 3.343817E+02, 4.390000E+00,    0
     20066, 3.343983E+02, 4.420000E+00,    0
     20067, 3.344150E+02, 4.420000E+00,    0
     20068, 3.344316E+02, 4.420000E+00,    0
     20069, 3.344483E+02, 4.420000E+00,    0
     20070, 3.344650E+02, 4.320000E+00,    0
     20071, 3.344816E+02, 4.290000E+00,    0
     20072, 3.344983E+02, 4.390000E+00,    0
     20073, 3.345150E+02, 4.320000E+00,    0
     20074, 3.345316E+02, 4.220000E+00,    0
     20075, 3.345482E+02, 4.220000E+00,    0
     20076, 3.345649E+02, 4.320000E+00,    0
     20077, 3.345816E+02, 4.290000E+00,    0
     20078, 3.345982E+02, 4.270000E+00,    0
     20079, 3.346149E+02, 4.320000E+00,    0
     20080, 3.346315E+02, 4.240000E+00,    0
     20081, 3.346482E+02, 4.270000E+00,    0
     20082, 3.346649E+02, 4.340000E+00,    0
     20083, 3.346815E+02, 4.290000E+00,    0
     20084, 3.346982E+02, 4.370000E+00,    0
     20085, 3.347148E+02, 4.340000E+00,    0
     20086, 3.347315E+02, 4.270000E+00,    0
     20087, 3.347481E+02, 4.470000E+00,    0
     20088, 3.347648E+02, 4.440000E+00,    0
     20089, 3.347815E+02, 4.340000E+00,    0
     20090, 3.347981E+02, 4.440000E+00,    0
     20091, 3.348148E+02, 4.470000E+00,    0
     20092, 3.348314E+02, 4.370000E+00,    0
     20093, 3.348481E+02, 4.290000E+00,    0
     20094, 3.348647E+02, 4.470000E+00,    0
     20095, 3.348814E+02, 4.370000E+00,    0
     20096, 3.348981E+02, 4.320000E+00,    0
     20097, 3.349147E+02, 4.370000E+00,    0
     20098, 3.349314E+02, 4.420000E+00,    0
     20099, 3.349480E+02, 4.470000E+00,    0
     20100, 3.349647E+02, 4.420000E+00,    0
     20101, 3.349814E+02, 4.340000E+00,    0
     20102, 3.349980E+02, 4.390000E+00,    0
     20103, 3.350147E+02, 4.420000E+00,    0
     20104, 3.350313E+02, 4.390000E+00,    0
     20105, 3.350480E+02, 4.390000E+00,    0
     20106, 3.350646E+02, 4.420000E+00,    0
     20107, 3.350813E+02, 4.270000E+00,    0
     20108, 3.350980E+02, 4.240000E+00,    0
     20109, 3.351146E+02, 4.370000E+00,    0
     20110, 3.351313E+02, 4.290000E+00,    0
     20111, 3.351479E+02, 4.270000E+00,    0
     20112, 3.351646E+02, 4.320000E+00,    0
     20113, 3.351812E+02, 4.270000E+00,    0
     20114, 3.351979E+02, 4.320000E+00,    0
     20115, 3.352146E+02, 4.340000E+00,    0
     20116, 3.352312E+02, 4.390000E+00,    0
     20117, 3.352479E+02, 4.370000E+00,    0
     20118, 3.352645E+02, 4.370000E+00,    0
     20119, 3.352812E+02, 4.270000E+00,    0
     20120, 3.352979E+02, 4.440000E+00,    0
     20121, 3.353145E+02, 4.420000E+00,    0
     20122, 3.353311E+02, 4.320000E+00,    0
     20123, 3.353478E+02, 4.340000E+00,    0
     20124, 3.353645E+02, 4.390000E+00,    0
     20125, 3.353811E+02, 4.220000E+00,    0
     20126, 3.353978E+02, 4.290000E+00,    0
     20127, 3.354145E+02, 4.340000E+00,    0
     20128, 3.354311E+02, 4.240000E+00,    0
     20129, 3.354478E+02, 4.220000E+00,    0
     20130, 3.354644E+02, 4.270000E+00,    0
     20131, 3.354811E+02, 4.340000E+00,    0
     20132, 3.354977E+02, 4.320000E+00,    0
     20133, 3.355144E+02, 4.320000E+00,    0
     20134, 3.355310E+02, 4.290000E+00,    0
     20135, 3.355477E+02, 4.370000E+00,    0
     20136, 3.355644E+02, 4.490000E+00,    0
     20137, 3.355810E+02, 4.420000E+00,    0
     20138, 3.355977E+02, 4.520000E+00,    0
     20139, 3.356143E+02, 4.520000E+00,    0
     20140, 3.356310E+02, 4.420000E+00,    0
     20141, 3.356476E+02, 4.370000E+00,    0
